value	analysis	user	time
['Sox2', 'Ctss', 'Adgrl4', 'Fndc3c1', 'Fyb1', 'Fcer1g', 'Gnrhr', 'Crhr1', 'Tyrobp', 'Itih5', 'Pzp', 'Tinagl1', 'Oacyl', 'Cdh8', 'Trhr', 'Emcn', 'Grin2a']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:17:35
['Sox2', 'Ctss', 'Adgrl4', 'Fndc3c1', 'Fyb1', 'Fcer1g', 'Gnrhr', 'Crhr1', 'Tyrobp', 'Itih5', 'Pzp', 'Tinagl1', 'Oacyl', 'Cdh8', 'Trhr', 'Emcn', 'Grin2a', 'Col25a1', 'Apob']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:17:40
['Sox2', 'Ctss', 'Adgrl4', 'Fndc3c1', 'Fyb1', 'Fcer1g', 'Gnrhr', 'Crhr1', 'Tyrobp', 'Itih5', 'Pzp', 'Tinagl1', 'Oacyl', 'Cdh8', 'Trhr', 'Emcn', 'Grin2a', 'Col25a1', 'Apob', 'Scn7a', 'Car10']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:17:45
['Sox2', 'Ctss', 'Adgrl4', 'Fndc3c1', 'Fyb1', 'Fcer1g', 'Gnrhr', 'Crhr1', 'Tyrobp', 'Itih5', 'Pzp', 'Tinagl1', 'Oacyl', 'Cdh8', 'Trhr', 'Emcn', 'Grin2a', 'Col25a1', 'Apob', 'Scn7a', 'Car10']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:18:48
['Maml2']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:21:31
['Maml2', 'Fbxl7', 'Rmst']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:21:37
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:21:41
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:21:45
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:21:51
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:15
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:17
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:20
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:24
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:28
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25', 'Pde4b']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:33
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25', 'Pde4b', 'Ptprm']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:38
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25', 'Pde4b', 'Ptprm', 'Nrp1']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:41
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25', 'Pde4b', 'Ptprm', 'Nrp1', 'Arhgap26']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:45
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25', 'Pde4b', 'Ptprm', 'Nrp1', 'Arhgap26', 'Igfbp7']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:48
['Maml2', 'Fbxl7', 'Rmst', 'Prkg1', 'Gab2', 'Zfpm2', 'Epb41l2', 'Zeb1', 'Adgrl3', 'Lrmda', 'Dgkb', 'Nfib', 'Pitpnc1', 'Snap25', 'Pde4b', 'Ptprm', 'Nrp1', 'Arhgap26', 'Igfbp7', 'Cadm2']	Dot Plot	d36f7a2e-1a26-41cf-9c9a-2f31677b68d7	2026-01-27 17:22:53
['Sox2']	Dot Plot	97c7a634-1fd2-4290-9da8-93a91d2aef14	2026-01-05 12:35:21
Sox2	Expression Box Plots	24ce2c41-f094-4a43-8d6c-58b2fd3559ce	2026-02-09 13:20:26
Neurod4	Expression Box Plots	24ce2c41-f094-4a43-8d6c-58b2fd3559ce	2026-02-09 13:20:41
Sox2	Expression Box Plots	5e93e0e6-442a-47cf-b941-1a41dec510c0	2026-01-15 16:30:29
Sox2	Expression Box Plots	5e93e0e6-442a-47cf-b941-1a41dec510c0	2026-01-15 16:30:34
Nes	Expression Box Plots	5e93e0e6-442a-47cf-b941-1a41dec510c0	2026-01-15 16:31:01
Nes	Expression Box Plots	5e93e0e6-442a-47cf-b941-1a41dec510c0	2026-01-15 17:26:29
Sox2	Expression Box Plots	7d9c2a58-b6c5-41f7-a9e3-55ae7e55000c	2025-12-04 09:36:43
Sox2	Expression Box Plots	00aca0be-a8df-4cab-92f5-e2a6def9c527	2026-01-19 14:25:47
[['Somatotrophs', 'Lactotrophs', 'Thyrotrophs', 'Corticotrophs', 'Melanotrophs', 'Stem_cells', 'Gonadotrophs'], ['Somatotrophs', 'Lactotrophs', 'Thyrotrophs', 'Corticotrophs', 'Melanotrophs', 'Stem_cells', 'Gonadotrophs']]	Ligand-Receptor Interactions	00aca0be-a8df-4cab-92f5-e2a6def9c527	2026-01-19 14:26:05
Sox2	Isoform Plot	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:14:27
Zeb2	Isoform Plot	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:14:37
Zeb2	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:14:57
Zeb2	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:15:19
Zeb2	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:15:23
Zeb2	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:15:33
Nfia	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:16:07
Nfib	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:16:22
Tacstd2	Expression Box Plots	2073ff31-dafa-41c5-b8b7-e8fb42ad26f3	2026-01-29 10:16:58
	Cell Type Proportions	7273d863-4227-4932-b4b8-5c6016004815	2025-12-09 05:40:29
	Cell Type Proportions	7273d863-4227-4932-b4b8-5c6016004815	2025-12-09 05:40:36
	Cell Type Proportions	7273d863-4227-4932-b4b8-5c6016004815	2025-12-09 05:40:39
	Cell Type Proportions	7273d863-4227-4932-b4b8-5c6016004815	2025-12-09 05:41:18
	Cell Type Proportions	7273d863-4227-4932-b4b8-5c6016004815	2025-12-09 05:41:21
Sox2	Age Correlation	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 15:12:53
Tead2	Age Correlation	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 15:12:58
Csmd1	Age Correlation	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 16:06:54
Csmd1	Age Correlation	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 16:07:01
Cbln2	Age Correlation	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 16:07:13
Cbln2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 16:59:47
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 16:59:54
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:21
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:26
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:30
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:36
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:39
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:47
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:51
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:55
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:00:56
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:03
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:07
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:15
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:19
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:26
Sox2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:31
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:35
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:47
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:49
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:01:57
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:02:02
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:02:11
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:02:22
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:11:12
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:11:15
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:11:40
Tacstd2	Expression Box Plots	c14e5f16-dd0b-44ed-b79c-75e9d8d765cb	2026-01-22 17:11:44
Sox2	Expression Box Plots	bf2b2b48-9d5f-4e86-8901-e4919ac4f8e2	2026-01-09 16:30:06
Ldha	Expression Box Plots	bf2b2b48-9d5f-4e86-8901-e4919ac4f8e2	2026-01-09 16:30:16
Ldhb	Expression Box Plots	bf2b2b48-9d5f-4e86-8901-e4919ac4f8e2	2026-01-09 16:51:34
Eno1	Expression Box Plots	bf2b2b48-9d5f-4e86-8901-e4919ac4f8e2	2026-01-09 16:51:49
chr10:100009655-100010156	Accessibility Distribution	47f6e52e-ec96-4b16-b4e0-d0fe826e5ece	2025-12-15 12:54:18
chr3:34649994-34652872	Genome Browser	47f6e52e-ec96-4b16-b4e0-d0fe826e5ece	2025-12-15 12:54:23
chr10:100009655-100010156	Accessibility Distribution	47f6e52e-ec96-4b16-b4e0-d0fe826e5ece	2025-12-15 12:55:00
chr3:34649994-34652872	Genome Browser	47f6e52e-ec96-4b16-b4e0-d0fe826e5ece	2025-12-15 12:55:04
Sox2	Expression Box Plots	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:51:57
Npr2	Expression Box Plots	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:52:21
Nppc	Expression Box Plots	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:52:56
Nppc	UMAP Plot	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:53:33
Npr2	UMAP Plot	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:54:13
Npr3	UMAP Plot	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:54:33
Npr1	UMAP Plot	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:54:49
Nppa	UMAP Plot	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:55:08
Nppb	UMAP Plot	bf039b14-919f-4def-860e-0b197787285f	2025-12-05 06:55:23
Sox2	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:17
Fshb	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:23
Fshb	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:28
Fshb	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:35
Fshb	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:38
Fshb	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:42
Fshb	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:51:46
Grem1	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:53:14
Pcsk1	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-02 22:56:07
['Sox2', 'Sox9']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:32:39
['Sox2', 'Sox9']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:32:54
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:33:08
['Grem1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:33:28
['Grem1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:38:34
['Grem1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:39:18
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:39:36
['Nr5a1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:39:53
['Hes6', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:40:14
Pcsk1	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:40:33
Hes6	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:40:40
Hes6	Expression Box Plots	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:40:46
['Sox2', 'Sox9']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:41:06
['Hes6', 'Sox9']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:41:17
['Hes6', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:41:29
['Hes6', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:41:40
['Hes6', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:41:55
['Hes6', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:42:09
['Hes6', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:42:22
['Grem1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:43:10
['Nr5a1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:43:23
['Nhlh2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:43:34
['Nhlh2', 'Lhb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:43:49
['Nhlh2', 'Gnrhr']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:44:04
['Nhlh2', 'Gnrhr']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:44:22
['Grem1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:44:43
['Pcsk1', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:44:57
['Pcsk1', 'Gata2']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:45:14
['Pcsk1', 'Gata2']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:45:29
['Gata2', 'Pcsk1']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:46:02
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:46:57
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:47:17
['Gata2', 'Pcsk1']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:47:30
['Nr5a1', 'Pcsk1']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:47:45
['Nhlh2', 'Pcsk1']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:47:57
['Nhlh2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:48:10
['Nhlh2', 'Lhb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:48:31
['Nhlh2', 'Lhb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:48:52
['Nhlh2', 'Lhb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:49:07
['Nhlh2', 'Lhb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:49:24
['Nhlh2', 'Lhb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:49:50
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:50:11
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:50:21
['Gata2', 'Fshb']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:50:39
['Pax7', 'Oacyl']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:50:54
['Pax7', 'Tbx19']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:51:11
['Pax7', 'Nrg3']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:51:26
['Tbx19', 'Nrg3']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:51:39
['Pax7', 'Nfia']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:52:00
['Pax7', 'Nfib']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:52:12
['Nfia', 'Nfib']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:52:18
['Nfia', 'Nfib']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:52:34
['Prop1', 'Tacstd2']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 08:52:50
['Gata2', 'Ppia']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 09:12:15
['Gata2', 'Ppia']	Gene-Gene Correlation	bcd82a2a-136f-4a9a-b2a4-1b013cf55802	2026-02-03 09:12:31
Sox2	Expression Box Plots	fb9e20b9-cd9b-4e87-9401-7508693703cc	2025-12-16 10:03:13
Kcna4	Expression Box Plots	fb9e20b9-cd9b-4e87-9401-7508693703cc	2025-12-16 10:03:29
Sox2	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2025-12-31 14:30:36
Ascl1	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2025-12-31 14:30:45
Isl1	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2025-12-31 14:31:01
Neurod1	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2025-12-31 14:35:23
Crhr1	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2025-12-31 14:45:31
Crhr2	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2025-12-31 14:45:38
Neurod4	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-01 08:24:57
Pou1f1	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-01 08:25:20
Nmu	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 07:55:30
Nmu	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 07:55:42
Nmu	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 07:55:46
Nmu	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 07:55:56
Nmu	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:07:30
Wnt11	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:07:37
Wnt16	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:07:48
Acvr1	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:24:27
Acvr1b	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:24:49
Acvr2a	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:24:58
Acvr2b	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:25:08
Acvr1b	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 08:36:54
Acvr1b	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 09:07:22
Acvr1	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 09:07:36
Acvr1c	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 09:07:50
Acvr2a	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 09:07:58
Acvr2b	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 09:08:07
Fshr	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:26:27
Fshr	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:26:35
Lhcgr	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:26:48
Inhbb	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:34:07
Inhbb	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:34:19
Inhbb	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:34:28
Inhba	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:34:38
Inhba	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:35:10
Inhba	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 11:35:23
Bmp2	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 13:18:23
Bmp2	Age Correlation	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 13:56:27
Bmp2	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 13:56:32
Shh	Expression Box Plots	31658b7b-3ec1-4a7b-959b-c1f16af7f3e6	2026-01-04 13:56:39
Sox2	Expression Box Plots	fcb842ba-ef30-4298-b025-d74c44d28d2f	2025-12-25 08:52:06
Sox2	Expression Box Plots	fcb842ba-ef30-4298-b025-d74c44d28d2f	2025-12-25 08:54:57
